"cond";"par";"gamma";"performance";"pred_perf";"obs_perf";"deviance"
"BPV1";0.85;1.95;0.497;0.512967849887376;0.74;0.0515435971847608
"BPV1";0.85;2;0.523;0.513439630175926;0.74;0.0513296011748212
"BPV1";0.9;0.05;0.506;0.502854649262422;0.74;0.056237917376449
"BPV1";0.9;0.1;0.509;0.502664518962321;0.74;0.0563281305593864
"BPV1";0.9;0.15;0.501;0.502500222639772;0.74;0.0564061442461577
"BPV1";0.9;0.2;0.494;0.502375596933422;0.74;0.0564653569327477
"BPV1";0.9;0.25;0.507;0.502304478481915;0.74;0.0564991609497546
"BPV1";0.9;0.3;0.486;0.502288943265709;0.74;0.0565065464937334
"BPV1";0.9;0.35;0.525;0.502312507946513;0.74;0.0564953438786764
"BPV1";0.9;0.4;0.497;0.502361170184851;0.74;0.0564722134359132
"BPV1";0.9;0.45;0.499;0.502420927641247;0.74;0.0564438156228457
"BPV1";0.9;0.5;0.487;0.502477777976223;0.74;0.0564168059551123
"BPV1";0.9;0.55;0.494;0.502559007249327;0.74;0.0563782250384253
"BPV1";0.9;0.6;0.501;0.502685747781564;0.74;0.0563180543059955
"BPV1";0.9;0.65;0.502;0.502834766625651;0.74;0.0562473479215095
"BPV1";0.9;0.7;0.519;0.502982830834303;0.74;0.0561771384793207
"BPV1";0.9;0.75;0.52;0.503106707460236;0.74;0.0561184320503302
"BPV1";0.9;0.8;0.481;0.503131032057151;0.74;0.0561069079743104
"BPV1";0.9;0.85;0.52;0.503064935824387;0.74;0.056138224635902
"BPV1";0.9;0.9;0.53;0.503011929283115;0.74;0.0561633456621111
"BPV1";0.9;0.95;0.501;0.50307552295451;0.74;0.056133207823279
"BPV1";0.9;1;0.511;0.503359227359742;0.74;0.0559988552757782
"BPV1";0.9;1.05;0.453;0.503828578558834;0.74;0.0557769403055407
"BPV1";0.9;1.1;0.49;0.504356058006112;0.74;0.0555280673984186
"BPV1";0.9;1.15;0.474;0.504905594314207;0.74;0.055269379584756
"BPV1";0.9;1.2;0.531;0.50544111609575;0.74;0.0550178700184076
"BPV1";0.9;1.25;0.539;0.50592655196337;0.74;0.054790379075757
"BPV1";0.9;1.3;0.505;0.506597346958339;0.74;0.0544767984468858
"BPV1";0.9;1.35;0.521;0.507544938255651;0.74;0.0540353557305692
"BPV1";0.9;1.4;0.49;0.508517242668515;0.74;0.0535842669417872
"BPV1";0.9;1.45;0.53;0.509262177010143;0.74;0.0532399429580984
"BPV1";0.9;1.5;0.498;0.509527658093747;0.74;0.0531175003837526
"BPV1";0.9;1.55;0.524;0.509442272641541;0.74;0.0531568656446976
"BPV1";0.9;1.6;0.503;0.50926128837711;0.74;0.053240353041391
"BPV1";0.9;1.65;0.505;0.508922643615728;0.74;0.053396744633544
"BPV1";0.9;1.7;0.515;0.508364276672663;0.74;0.0536551083213784
"BPV1";0.9;1.75;0.494;0.507524125863189;0.74;0.0540450320556743
"BPV1";0.9;1.8;0.497;0.506401999009538;0.74;0.0545680260667399
"BPV1";0.9;1.85;0.536;0.505046919713261;0.74;0.0552029499362268
"BPV1";0.9;1.9;0.498;0.503470649958609;0.74;0.055946133431003
"BPV1";0.9;1.95;0.498;0.50168495172983;0.74;0.0567940622320134
"BPV1";0.9;2;0.496;0.499701587011175;0.74;0.0577433272849479
"BPV1";0.95;0.05;0.499;0.486799884991304;0.74;0.0641102982404171
"BPV1";0.95;0.1;0.475;0.488648789728567;0.74;0.0631774309049141
"BPV1";0.95;0.15;0.512;0.490345467956789;0.74;0.0623273853697147
"BPV1";0.95;0.2;0.468;0.491909355381981;0.74;0.0615489679469841
"BPV1";0.95;0.25;0.499;0.493359887710155;0.74;0.0608313449903474
"BPV1";0.95;0.3;0.495;0.494706713593861;0.74;0.060168796355924
"BPV1";0.95;0.35;0.482;0.495931316945646;0.74;0.0595695220478869
"BPV1";0.95;0.4;0.496;0.497010886361511;0.74;0.0590437093468187
"BPV1";0.95;0.45;0.505;0.49792261043746;0.74;0.0586014625374138
"BPV1";0.95;0.5;0.488;0.498643677769496;0.74;0.0582528742806349
"BPV1";0.95;0.55;0.526;0.499288537456641;0.74;0.0579420081997629
"BPV1";0.95;0.6;0.492;0.499912844721209;0.74;0.0576418421298622
"BPV1";0.95;0.65;0.47;0.500405597344141;0.74;0.0574054777840177
"BPV1";0.95;0.7;0.518;0.500655793106379;0.74;0.0572856493735365
"BPV1";0.95;0.75;0.477;0.500552429788863;0.74;0.0573351388800175
"BPV1";0.95;0.8;0.526;0.499695666428065;0.74;0.0577461727334518
"BPV1";0.95;0.85;0.498;0.498072347000813;0.74;0.0585289892856951
"BPV1";0.95;0.9;0.517;0.496151496698582;0.74;0.0594620925623419
"BPV1";0.95;0.95;0.501;0.494402140712846;0.74;0.0603183084864329
"BPV1";0.95;1;0.49;0.49329330423508;0.74;0.0608641937352448
"BPV1";0.95;1.05;0.498;0.492413660640295;0.74;0.0612989954375392
"BPV1";0.95;1.1;0.464;0.491253663981006;0.74;0.0618747396828745
"BPV1";0.95;1.15;0.486;0.490135010464949;0.74;0.0624325129953513
"BPV1";0.95;1.2;0.474;0.489379396299859;0.74;0.062810686999023
"BPV1";0.95;1.25;0.49;0.489308517693473;0.74;0.0628462193010439
"BPV1";0.95;1.3;0.51;0.490116574558909;0.74;0.0624417263101733
"BPV1";0.95;1.35;0.484;0.491549067204027;0.74;0.0617278660071892
"BPV1";0.95;1.4;0.488;0.493254642428668;0.74;0.0608832714830046
"BPV1";0.95;1.45;0.491;0.494881947032674;0.74;0.0600828598904927
"BPV1";0.95;1.5;0.492;0.496079627815888;0.74;0.0594971479664355
"BPV1";0.95;1.55;0.504;0.497048815657586;0.74;0.0590252779733816
"BPV1";0.95;1.6;0.522;0.498165173621085;0.74;0.0584840832497198
"BPV1";0.95;1.65;0.515;0.499339146782291;0.74;0.0579176462714756
"BPV1";0.95;1.7;0.492;0.500481180217108;0.74;0.0573692650301894
"BPV1";0.95;1.75;0.527;0.501501719001442;0.74;0.0568814300392673
"BPV1";0.95;1.8;0.5;0.502381343938894;0.74;0.0564626257082862
"BPV1";0.95;1.85;0.478;0.503173043494269;0.74;0.0560870073277675
"BPV1";0.95;1.9;0.515;0.503895874235273;0.74;0.0557451582031258
"BPV1";0.95;1.95;0.509;0.504568892729615;0.74;0.0554278062705596
"BPV1";0.95;2;0.492;0.505211155545;0.74;0.0551258014805142
"BPV1";1;0.05;0.483;0.499091346081277;0.74;0.0580369795329311
"BPV1";1;0.1;0.527;0.500490532191364;0.74;0.0573647851699758
"BPV1";1;0.15;0.51;0.501743476888205;0.74;0.0567661708053213
"BPV1";1;0.2;0.499;0.502857254831037;0.74;0.0562366815862716
"BPV1";1;0.25;0.477;0.503838940679099;0.74;0.0557720459395703
"BPV1";1;0.3;0.503;0.50469007281855;0.74;0.0553707618301394
"BPV1";1;0.35;0.532;0.505401243824361;0.74;0.0550365763991567
"BPV1";1;0.4;0.499;0.505963109638987;0.74;0.0547732660498529
"BPV1";1;0.45;0.501;0.506366326204879;0.74;0.054584693531005
"BPV1";1;0.5;0.501;0.506601549464491;0.74;0.0544748367123764
"BPV1";1;0.55;0.487;0.506715785917684;0.74;0.054421524540004
"BPV1";1;0.6;0.524;0.506736490886991;0.74;0.054411864683715
"BPV1";1;0.65;0.506;0.506624993548875;0.74;0.0544638936360625
"BPV1";1;0.7;0.498;0.506342623079801;0.74;0.0545957697892279
"BPV1";1;0.75;0.527;0.505850708656231;0.74;0.0548258906367893
"BPV1";1;0.8;0.497;0.504934885157495;0.74;0.0552556082159201
"BPV1";1;0.85;0.521;0.503572571074058;0.74;0.0558979291485312
"BPV1";1;0.9;0.485;0.502012770999087;0.74;0.0566379211675328
"BPV1";1;0.95;0.505;0.500504489525748;0.74;0.0573580995373226
"BPV1";1;1;0.515;0.499296731247206;0.74;0.0579380635882799
"BPV1";1;1.05;0.501;0.497921604742258;0.74;0.0586019494505637
"BPV1";1;1.1;0.473;0.496037874055344;0.74;0.0595175188954362
"BPV1";1;1.15;0.473;0.494084526978095;0.74;0.0604744198715871
"BPV1";1;1.2;0.501;0.492500551302143;0.74;0.0612559771057433
"BPV1";1;1.25;0.501;0.491724934819117;0.74;0.0616405079905716
"BPV1";1;1.3;0.497;0.491980422126813;0.74;0.0615137110083939
"BPV1";1;1.35;0.496;0.492922397322158;0.74;0.0610473417450293
"BPV1";1;1.4;0.493;0.494138807445486;0.74;0.0604477260043278
"BPV1";1;1.45;0.487;0.495217599537128;0.74;0.0599184235763657
"BPV1";1;1.5;0.496;0.495746720637418;0.74;0.0596596644793756
"BPV1";1;1.55;0.492;0.495920792190055;0.74;0.0595746596851304
"BPV1";1;1.6;0.485;0.496163413362181;0.74;0.0594562809831828
"BPV1";1;1.65;0.509;0.496405997779289;0.74;0.0593380379179039
"BPV1";1;1.7;0.502;0.496579959066874;0.74;0.059253316327885
"BPV1";1;1.75;0.525;0.496616710850429;0.74;0.0592354254372636
"BPV1";1;1.8;0.518;0.496504563284324;0.74;0.0592900277013579
"BPV1";1;1.85;0.508;0.496285704414747;0.74;0.059396657872616
"BPV1";1;1.9;0.464;0.495972364704926;0.74;0.0595494867877057
"BPV1";1;1.95;0.489;0.495576774618087;0.74;0.0597427131060974
"BPV1";1;2;0.491;0.495111164617457;0.74;0.0599705416950181
"BPV2";0;0.05;1;1.03691901767231;0.66;0.142067945883061
"BPV2";0;0.1;1;1.01781753927712;0.66;0.128033391414333
"BPV2";0;0.15;1;0.998926943699509;0.66;0.11487147316549
"BPV2";0;0.2;0.997;0.98015681156548;0.66;0.102500383991774
"BPV2";0;0.25;0.99;0.961416723501024;0.66;0.090852041206093
"BPV2";0;0.3;0.968;0.942668831301887;0.66;0.0799016681895746
"BPV2";0;0.35;0.947;0.924004352630534;0.66;0.0696982982078672
"BPV2";0;0.4;0.929;0.905526466913046;0.66;0.0602832459548029
"BPV2";0;0.45;0.892;0.887338353575504;0.66;0.051682727006421
"BPV2";0;0.5;0.869;0.869543192043991;0.66;0.0439083493319848
"BPV2";0;0.55;0.848;0.851352439716695;0.66;0.0366157561855316
"BPV2";0;0.6;0.815;0.8324117042407;0.66;0.0297257957591825
"BPV2";0;0.65;0.813;0.813475390415421;0.66;0.023554695463166
"BPV2";0;0.7;0.788;0.795297903040279;0.66;0.0183055225670967
"BPV2";0;0.75;0.766;0.778633646914691;0.66;0.0140739421802795
"BPV2";0;0.8;0.766;0.76349745786722;0.66;0.010711723784977
"BPV2";0;0.85;0.742;0.749368194457828;0.66;0.00798667418065217
"BPV2";0;0.9;0.743;0.736196295583031;0.66;0.00580587546057666
"BPV2";0;0.95;0.738;0.723932200139346;0.66;0.00408732621465735
"BPV2";0;1;0.729;0.712526347023287;0.66;0.00275901713161078
"BPV2";0;1.05;0.678;0.702347787282104;0.66;0.0017933350876903
"BPV2";0;1.1;0.686;0.693520183813941;0.66;0.00112360272292041
"BPV2";0;1.15;0.701;0.685625893291665;0.66;0.0006566864069958
"BPV2";0;1.2;0.693;0.678247272388139;0.66;0.000332962949606922
"BPV2";0;1.25;0.665;0.670966677776226;0.66;0.000120268021447578
"BPV2";0;1.3;0.649;0.663967670503056;0.66;1.57424092208217e-05
"BPV2";0;1.35;0.646;0.657620905811468;0.66;5.66008915790882e-06
"BPV2";0;1.4;0.629;0.651789381667894;0.66;6.74142533955098e-05
"BPV2";0;1.45;0.663;0.64633609603877;0.66;0.000186702271461731
"BPV2";0;1.5;0.649;0.641124046890527;0.66;0.00035630160579104
"BPV2";0;1.55;0.667;0.636243773524028;0.66;0.000564358296377698
"BPV2";0;1.6;0.641;0.631857647368296;0.66;0.000791992011647162
"BPV2";0;1.65;0.635;0.627936414582009;0.66;0.00102807350985681
"BPV2";0;1.7;0.624;0.624450821323842;0.66;0.00126374410454941
"BPV2";0;1.75;0.598;0.621371613752472;0.66;0.00149215222408825
"BPV2";0;1.8;0.62;0.618687170673486;0.66;0.0017067498669617
"BPV2";0;1.85;0.618;0.616409733420825;0.66;0.00190011134044356
"BPV2";0;1.9;0.604;0.614545841945692;0.66;0.00206608048442601
"BPV2";0;1.95;0.603;0.613102036199291;0.66;0.00219941900865263
"BPV2";0;2;0.628;0.612084856132825;0.66;0.00229586101181208
"BPV2";0.05;0.05;0.941;0.978753043884363;0.66;0.101603502985546
"BPV2";0.05;0.1;0.941;0.960845551310178;0.66;0.0905080457431249
"BPV2";0.05;0.15;0.936;0.943198006700207;0.66;0.0802011109989706
"BPV2";0.05;0.2;0.944;0.925678215943023;0.66;0.0705849144266676
"BPV2";0.05;0.25;0.944;0.908153984927198;0.66;0.0615804002352481
"BPV2";0.05;0.3;0.915;0.890552382168835;0.66;0.0531544009237248
"BPV2";0.05;0.35;0.902;0.872997508205082;0.66;0.0453679385015741
"BPV2";0.05;0.4;0.873;0.855652716956079;0.66;0.0382799856522955
"BPV2";0.05;0.45;0.852;0.838681362341965;0.66;0.0319270292483807
"BPV2";0.05;0.5;0.823;0.822246798282881;0.66;0.0263240235530458
"BPV2";0.05;0.55;0.803;0.805297800386544;0.66;0.0211114507971679
"BPV2";0.05;0.6;0.785;0.787340781305535;0.66;0.0162156745835041
"BPV2";0.05;0.65;0.764;0.769375550527291;0.66;0.0119630110531479
"BPV2";0.05;0.7;0.763;0.752401917539247;0.66;0.00853811436492982
"BPV2";0.05;0.75;0.729;0.73741969182884;0.66;0.00599380868287256
"BPV2";0.05;0.8;0.718;0.724607021939455;0.66;0.00417406728388519
"BPV2";0.05;0.85;0.709;0.713313521962987;0.66;0.00284233162409794
"BPV2";0.05;0.9;0.705;0.703296199709642;0.66;0.00187456090929718
"BPV2";0.05;0.95;0.678;0.694312062989621;0.66;0.00117731766660369
"BPV2";0.05;1;0.667;0.686118119613127;0.66;0.000682156172125617
"BPV2";0.05;1.05;0.678;0.679910519878197;0.66;0.000396428801820088
"BPV2";0.05;1.1;0.681;0.676191264891628;0.66;0.000262157058790877
"BPV2";0.05;1.15;0.693;0.673676138676767;0.66;0.000187036769106156
"BPV2";0.05;1.2;0.675;0.671080925256958;0.66;0.000122786904550298
"BPV2";0.05;1.25;0.674;0.667121408655549;0.66;5.07144612393345e-05
"BPV2";0.05;1.3;0.653;0.662329074436743;0.66;5.42458773188825e-06
"BPV2";0.05;1.35;0.65;0.657883187723951;0.66;4.48089421203262e-06
"BPV2";0.05;1.4;0.661;0.653471201879334;0.66;4.26252049004073e-05
"BPV2";0.05;1.45;0.661;0.648780570265054;0.66;0.000125875603577392
"BPV2";0.05;1.5;0.669;0.64349874624327;0.66;0.000272291375543983
"BPV2";0.05;1.55;0.631;0.637770257145829;0.66;0.000494161467362567
"BPV2";0.05;1.6;0.635;0.63191962598117;0.66;0.000788507405037365
"BPV2";0.05;1.65;0.628;0.625904299626348;0.66;0.00116251678396985
"BPV2";0.05;1.7;0.599;0.619681724958416;0.66;0.00162556330232884
"BPV2";0.05;1.75;0.623;0.613209348854427;0.66;0.00218936503462669
"BPV2";0.05;1.8;0.609;0.606486657452623;0.66;0.00286367783059288
"BPV2";0.05;1.85;0.576;0.599546685298698;0.66;0.00365460325837468
"BPV2";0.05;1.9;0.595;0.592397201880884;0.66;0.00457013831353395
"BPV2";0.05;1.95;0.589;0.585045976687415;0.66;0.00561810561074351
"BPV2";0.05;2;0.585;0.577500779206525;0.66;0.00680612143153062
"BPV2";0.1;0.05;0.912;0.934747309402674;0.66;0.0754860840240084
"BPV2";0.1;0.1;0.894;0.920615728682404;0.66;0.0679205580366604
"BPV2";0.1;0.15;0.909;0.906492187144166;0.66;0.0607583983231143
"BPV2";0.1;0.2;0.918;0.892270166000663;0.66;0.0539494300139757
"BPV2";0.1;0.25;0.896;0.877843146464602;0.66;0.0474556364615982
"BPV2";0.1;0.3;0.87;0.863144396548064;0.66;0.0412676458488769
"BPV2";0.1;0.35;0.868;0.848269624321599;0.66;0.035445451442196
"BPV2";0.1;0.4;0.843;0.833355971085621;0.66;0.0300522927110388
"BPV2";0.1;0.45;0.821;0.818540578140543;0.66;0.0251351149171377
"BPV2";0.1;0.5;0.824;0.803960586786777;0.66;0.0207246505479932
"BPV2";0.1;0.55;0.795;0.788804723068843;0.66;0.0165906566848412
"BPV2";0.1;0.6;0.781;0.772683489567392;0.66;0.0126975688210845
"BPV2";0.1;0.65;0.74;0.756366692387035;0.66;0.00928653940161745
"BPV2";0.1;0.7;0.75;0.740624137632383;0.66;0.0065002515689655
"BPV2";0.1;0.75;0.708;0.726225631408047;0.66;0.00438583425539455
"BPV2";0.1;0.8;0.727;0.71292697274238;0.66;0.00280126444367264
"BPV2";0.1;0.85;0.684;0.700129941233627;0.66;0.00161041218341439
"BPV2";0.1;0.9;0.682;0.68807331384124;0.66;0.000788110950028733
"BPV2";0.1;0.95;0.683;0.676995867524666;0.66;0.000288859512915988
"BPV2";0.1;1;0.661;0.667136379243356;0.66;5.0927908705002e-05
"BPV2";0.1;1.05;0.655;0.658984350599724;0.66;1.03154370428165e-06
"BPV2";0.1;1.1;0.655;0.652467565692702;0.66;5.67375665937548e-05
"BPV2";0.1;1.15;0.638;0.646982225226521;0.66;0.000169462460053026
"BPV2";0.1;1.2;0.635;0.641924529905409;0.66;0.000326722619140449
"BPV2";0.1;1.25;0.655;0.636690680433596;0.66;0.000543324378648751
"BPV2";0.1;1.3;0.639;0.631614947997834;0.66;0.000805711177165675
"BPV2";0.1;1.35;0.629;0.627258177780452;0.66;0.0010720269222565
"BPV2";0.1;1.4;0.622;0.623356431479042;0.66;0.00134275111395014
"BPV2";0.1;1.45;0.621;0.619645770791198;0.66;0.00162846381503654
"BPV2";0.1;1.5;0.613;0.615862257414512;0.66;0.0019481403205428
"BPV2";0.1;1.55;0.628;0.612127902553376;0.66;0.00229173771393911
"BPV2";0.1;1.6;0.598;0.608717137959199;0.66;0.00262993193909586
"BPV2";0.1;1.65;0.607;0.605594656150105;0.66;0.00295994143942535
"BPV2";0.1;1.7;0.596;0.602725149644216;0.66;0.00328040848327744
"BPV2";0.1;1.75;0.623;0.600073310959656;0.66;0.00359120805933808
"BPV2";0.1;1.8;0.593;0.597636207957681;0.66;0.00388924255789765
"BPV2";0.1;1.85;0.599;0.595438469173152;0.66;0.00416819126270602
"BPV2";0.1;1.9;0.567;0.593486128134603;0.66;0.00442409515052641
"BPV2";0.1;1.95;0.6;0.591785218370566;0.66;0.00465325643275136
"BPV2";0.1;2;0.595;0.590341773409573;0.66;0.0048522685317233
"BPV2";0.15;0.05;0.861;0.889036568523482;0.66;0.0524577497210118
"BPV2";0.15;0.1;0.861;0.874348177922721;0.66;0.0459451413787905
"BPV2";0.15;0.15;0.868;0.859879926183334;0.66;0.0399519848910549
"BPV2";0.15;0.2;0.854;0.845549700443733;0.66;0.0344286913347591
"BPV2";0.15;0.25;0.857;0.831275387842333;0.66;0.0293352584805415
"BPV2";0.15;0.3;0.833;0.817009750475171;0.66;0.0246520617442755
"BPV2";0.15;0.35;0.808;0.802828406791534;0.66;0.0203999537866079
"BPV2";0.15;0.4;0.796;0.788833528459705;0.66;0.0165980780553776
"BPV2";0.15;0.45;0.775;0.775127287147967;0.66;0.0132542922460505
"BPV2";0.15;0.5;0.778;0.761811854524605;0.66;0.0103656537217394
"BPV2";0.15;0.55;0.752;0.748271492527258;0.66;0.00779185639298982
"BPV2";0.15;0.6;0.727;0.734214773716937;0.66;0.00550783263785612
"BPV2";0.15;0.65;0.735;0.72023033569698;0.66;0.00362769333817093
"BPV2";0.15;0.7;0.704;0.706906816070729;0.66;0.00220024939389322
"BPV2";0.15;0.75;0.682;0.694832852441523;0.66;0.00121332760921292
"BPV2";0.15;0.8;0.672;0.684152013512552;0.66;0.000583319756710496
"BPV2";0.15;0.85;0.666;0.674476226885103;0.66;0.000209561144828991
"BPV2";0.15;0.9;0.667;0.665596668509663;0.66;3.1322698407056e-05
"BPV2";0.15;0.95;0.658;0.657304514336718;0.66;7.2656429609608e-06
"BPV2";0.15;1;0.647;0.649390940316752;0.66;0.000112552147362711
"BPV2";0.15;1.05;0.653;0.642317760060872;0.66;0.000312661609264881
"BPV2";0.15;1.1;0.617;0.63639437601199;0.66;0.000557225483863304
"BPV2";0.15;1.15;0.65;0.631183347368304;0.66;0.000830399468895824
"BPV2";0.15;1.2;0.623;0.626247233328013;0.66;0.00113924925801361
"BPV2";0.15;1.25;0.637;0.621148593089314;0.66;0.00150943181893968
"BPV2";0.15;1.3;0.634;0.615997295924222;0.66;0.00193623796598047
"BPV2";0.15;1.35;0.6;0.611189529739374;0.66;0.00238246200706348
"BPV2";0.15;1.4;0.584;0.606717331684902;0.66;0.00283904274277676
"BPV2";0.15;1.45;0.606;0.60257273891094;0.66;0.00329789031619107
"BPV2";0.15;1.5;0.593;0.598747788567621;0.66;0.00375183340535682
"BPV2";0.15;1.55;0.62;0.595223416366516;0.66;0.00419600578722571
"BPV2";0.15;1.6;0.568;0.591990373546896;0.66;0.00462530929029076
"BPV2";0.15;1.65;0.589;0.589055420550445;0.66;0.00503313335327424
"BPV2";0.15;1.7;0.575;0.586425317818848;0.66;0.00541323385805756
"BPV2";0.15;1.75;0.597;0.584106825793789;0.66;0.00575977389109427
"BPV2";0.15;1.8;0.571;0.582105496424034;0.66;0.00606755368734624
"BPV2";0.15;1.85;0.592;0.580421536351317;0.66;0.00633273187668484
"BPV2";0.15;1.9;0.602;0.579053688056779;0.66;0.00655230541720931
"BPV2";0.15;1.95;0.572;0.57800069402156;0.66;0.00672388618094586
"BPV2";0.15;2;0.565;0.577261296726801;0.66;0.00684569301933045
"BPV2";0.2;0.05;0.818;0.8497765800385;0.66;0.0360151503311092
"BPV2";0.2;0.1;0.823;0.837284590163043;0.66;0.0314298259092782
"BPV2";0.2;0.15;0.836;0.824901657926994;0.66;0.0271925567870713
"BPV2";0.2;0.2;0.837;0.812548152400553;0.66;0.0232709388008223
"BPV2";0.2;0.25;0.807;0.80014444265392;0.66;0.019640464806778
"BPV2";0.2;0.3;0.803;0.787644643522273;0.66;0.0162931550199281
"BPV2";0.2;0.35;0.793;0.775121555700701;0.66;0.0132529725869496
"BPV2";0.2;0.4;0.767;0.762673577049279;0.66;0.0105418634240942
"BPV2";0.2;0.45;0.756;0.750399105428081;0.66;0.00817199826219735
"BPV2";0.2;0.5;0.733;0.738396538697181;0.66;0.00614601727969867
"BPV2";0.2;0.55;0.734;0.726029736663016;0.66;0.00435992612378723
"BPV2";0.2;0.6;0.734;0.713004298736284;0.66;0.00280945568452524
"BPV2";0.2;0.65;0.698;0.699931232183453;0.66;0.00159450330368886
"BPV2";0.2;0.7;0.646;0.687421544270992;0.66;0.000751941090205973
"BPV2";0.2;0.75;0.664;0.676086242265368;0.66;0.000258767190220106
"BPV2";0.2;0.8;0.691;0.665765627883916;0.66;3.32424648957922e-05
"BPV2";0.2;0.85;0.68;0.655998919122567;0.66;1.60086481877636e-05
"BPV2";0.2;0.9;0.645;0.646945497665678;0.66;0.000170420031196808
"BPV2";0.2;0.95;0.605;0.638764745197611;0.66;0.000450936046522389
"BPV2";0.2;1;0.622;0.631616043402723;0.66;0.000805648992116092
"BPV2";0.2;1.05;0.631;0.626075797738055;0.66;0.00115085149910935
"BPV2";0.2;1.1;0.64;0.622146109040448;0.66;0.00143291706077762
"BPV2";0.2;1.15;0.639;0.619124902063968;0.66;0.00167077363128021
"BPV2";0.2;1.2;0.577;0.616310101562678;0.66;0.00190880722546354
"BPV2";0.2;1.25;0.605;0.612999632290642;0.66;0.00220903456481485
"BPV2";0.2;1.3;0.599;0.609664529086438;0.66;0.00253365963209002
"BPV2";0.2;1.35;0.625;0.606983730876426;0.66;0.00281072479178318
"BPV2";0.2;1.4;0.632;0.604567018546345;0.66;0.00307281543284124
"BPV2";0.2;1.45;0.597;0.602024172981933;0.66;0.00336119651842883
"BPV2";0.2;1.5;0.602;0.598964975068929;0.66;0.00372527426833646
"BPV2";0.2;1.55;0.586;0.59559346823526;0.66;0.00414820133396243
"BPV2";0.2;1.6;0.612;0.592308257386426;0.66;0.00458217201806237
"BPV2";0.2;1.65;0.61;0.589010965624522;0.66;0.00503944300156284
"BPV2";0.2;1.7;0.585;0.585603216051643;0.66;0.00553488146185845
"BPV2";0.2;1.75;0.555;0.581986631769887;0.66;0.00608608562260716
"BPV2";0.2;1.8;0.553;0.578151040081748;0.66;0.00669925223969965
"BPV2";0.2;1.85;0.614;0.574165786675159;0.66;0.00736751217709431
"BPV2";0.2;1.9;0.582;0.570051772230375;0.66;0.00809068367889639
"BPV2";0.2;1.95;0.564;0.565829897427649;0.66;0.00886800821848707
"BPV2";0.2;2;0.544;0.561521062947236;0.66;0.00969810104304221
"BPV2";0.25;0.05;0.787;0.801782337896095;0.66;0.0201022313392825
"BPV2";0.25;0.1;0.787;0.789041141242338;0.66;0.016651616133125
"BPV2";0.25;0.15;0.78;0.776637951415846;0.66;0.0136044117104852
"BPV2";0.25;0.2;0.755;0.764537755729458;0.66;0.0109281423729518
"BPV2";0.25;0.25;0.787;0.752705541496012;0.66;0.00859431742406871
"BPV2";0.25;0.3;0.745;0.74111961097664;0.66;0.00658039128500136
"BPV2";0.25;0.35;0.73;0.729811118933645;0.66;0.00487359232676756
"BPV2";0.25;0.4;0.715;0.718824331431622;0.66;0.00346030196837728
"BPV2";0.25;0.45;0.713;0.708203514535163;0.66;0.00232357881354163
"BPV2";0.25;0.5;0.69;0.697992934308861;0.66;0.00144346305739744
"BPV2";0.25;0.55;0.694;0.687922297546406;0.66;0.00077965470027001
"BPV2";0.25;0.6;0.67;0.677866169513838;0.66;0.000319200013097191
"BPV2";0.25;0.65;0.679;0.668086103984282;0.66;6.53850776446195e-05
"BPV2";0.25;0.7;0.68;0.658843654730862;0.66;1.33713438145705e-06
"BPV2";0.25;0.75;0.643;0.650400375526703;0.66;9.21527900283182e-05
"BPV2";0.25;0.8;0.626;0.64288310270943;0.66;0.000292988172855933
"BPV2";0.25;0.85;0.633;0.636134519522533;0.66;0.000569561158420351
"BPV2";0.25;0.9;0.629;0.629989950097938;0.66;0.000900603095124266
"BPV2";0.25;0.95;0.616;0.624284718567567;0.66;0.00127558132779787
"BPV2";0.25;1;0.616;0.618854149063346;0.66;0.00169298104930136
"BPV2";0.25;1.05;0.623;0.614113085824381;0.66;0.00210560889256066
"BPV2";0.25;1.1;0.6;0.610310502622416;0.66;0.0024690461496369
"BPV2";0.25;1.15;0.626;0.607032917888334;0.66;0.00280551178742399
"BPV2";0.25;1.2;0.598;0.603866850053014;0.66;0.00315093052297087
"BPV2";0.25;1.25;0.614;0.600398817547336;0.66;0.0035523009497557
"BPV2";0.25;1.3;0.572;0.596851799756295;0.66;0.00398769519401904
"BPV2";0.25;1.35;0.614;0.593612553931635;0.66;0.00440729299548006
"BPV2";0.25;1.4;0.579;0.590513265304365;0.66;0.00482840629866157
"BPV2";0.25;1.45;0.601;0.587386119105494;0.66;0.00527277569856151
"BPV2";0.25;1.5;0.586;0.584063300566031;0.66;0.00576638232092491
"BPV2";0.25;1.55;0.575;0.580609731649326;0.66;0.00630281470879199
"BPV2";0.25;1.6;0.582;0.577192965403713;0.66;0.0068570049786306
"BPV2";0.25;1.65;0.564;0.573799133687679;0.66;0.00743058935299463
"BPV2";0.25;1.7;0.567;0.570414368359709;0.66;0.00802558539638983
"BPV2";0.25;1.75;0.562;0.567024801278291;0.66;0.00864438757734132
"BPV2";0.25;1.8;0.579;0.563632161673768;0.66;0.00928676026367072
"BPV2";0.25;1.85;0.579;0.560248294967119;0.66;0.00995040265696696
"BPV2";0.25;1.9;0.546;0.556874507302774;0.66;0.0106348672440455
"BPV2";0.25;1.95;0.532;0.553512104825169;0.66;0.0113396718187659
"BPV2";0.25;2;0.562;0.550162393678734;0.66;0.0120642997623854
"BPV2";0.3;0.05;0.769;0.770508336455952;0.66;0.0122120924262618
