"ind";"experiment";"cond";"model";"performance"
7;2;"BPV2";"sev";0.82
7;2;"BPV2";"vfirst";0.74
7;2;"BPV2";"wta";0.82
7;2;"BVP1";"2scal";0.73
7;2;"BVP1";"pfirst";0.67
7;2;"BVP1";"rnonc";0.59
7;2;"BVP1";"sev";0.77
7;2;"BVP1";"vfirst";0.9
7;2;"BVP1";"wta";0.84
7;2;"BVP2";"2scal";0.82
7;2;"BVP2";"pfirst";0.7
7;2;"BVP2";"rnonc";0.59
7;2;"BVP2";"sev";0.74
7;2;"BVP2";"vfirst";0.94
7;2;"BVP2";"wta";0.74
7;2;"C";"2scal";0.91
7;2;"C";"pfirst";0.88
7;2;"C";"rnonc";0.73
7;2;"C";"sev";0.87
7;2;"C";"vfirst";0.98
7;2;"C";"wta";0.89
7;2;"I";"2scal";0.47
7;2;"I";"pfirst";0.29
7;2;"I";"rnonc";0.53
7;2;"I";"sev";0.53
7;2;"I";"vfirst";0.79
7;2;"I";"wta";0.44
7;3;"PV1";"2scal";0.73
7;3;"PV1";"pfirst";0.62
7;3;"PV1";"rnonc";0.61
7;3;"PV1";"sev";0.73
7;3;"PV1";"vfirst";0.77
7;3;"PV1";"wta";0.72
7;3;"PV2";"2scal";0.67
7;3;"PV2";"pfirst";0.66
7;3;"PV2";"rnonc";0.54
7;3;"PV2";"sev";0.63
7;3;"PV2";"vfirst";0.71
7;3;"PV2";"wta";0.68
7;3;"PV3";"2scal";0.72
7;3;"PV3";"pfirst";0.67
7;3;"PV3";"rnonc";0.63
7;3;"PV3";"sev";0.61
7;3;"PV3";"vfirst";0.65
7;3;"PV3";"wta";0.63
7;3;"PV4";"2scal";0.67
7;3;"PV4";"pfirst";0.79
7;3;"PV4";"rnonc";0.68
7;3;"PV4";"sev";0.66
7;3;"PV4";"vfirst";0.64
7;3;"PV4";"wta";0.69
7;3;"VP1";"2scal";0.7
7;3;"VP1";"pfirst";0.67
7;3;"VP1";"rnonc";0.62
7;3;"VP1";"sev";0.7
7;3;"VP1";"vfirst";0.81
7;3;"VP1";"wta";0.69
7;3;"VP2";"2scal";0.71
7;3;"VP2";"pfirst";0.64
7;3;"VP2";"rnonc";0.62
7;3;"VP2";"sev";0.73
7;3;"VP2";"vfirst";0.73
7;3;"VP2";"wta";0.68
7;3;"VP3";"2scal";0.68
7;3;"VP3";"pfirst";0.62
7;3;"VP3";"rnonc";0.58
7;3;"VP3";"sev";0.77
7;3;"VP3";"vfirst";0.83
7;3;"VP3";"wta";0.68
7;3;"VP4";"2scal";0.75
7;3;"VP4";"pfirst";0.55
7;3;"VP4";"rnonc";0.61
7;3;"VP4";"sev";0.72
7;3;"VP4";"vfirst";0.78
7;3;"VP4";"wta";0.67
8;1;"BPV1";"2scal";0.63
8;1;"BPV1";"pfirst";0.73
8;1;"BPV1";"rnonc";0.61
8;1;"BPV1";"sev";0.69
8;1;"BPV1";"vfirst";0.69
8;1;"BPV1";"wta";0.69
8;1;"BPV2";"2scal";0.65
8;1;"BPV2";"pfirst";0.63
8;1;"BPV2";"rnonc";0.66
8;1;"BPV2";"sev";0.72
8;1;"BPV2";"vfirst";0.75
8;1;"BPV2";"wta";0.66
8;1;"BVP1";"2scal";0.76
8;1;"BVP1";"pfirst";0.66
8;1;"BVP1";"rnonc";0.6
8;1;"BVP1";"sev";0.78
8;1;"BVP1";"vfirst";0.9
8;1;"BVP1";"wta";0.85
8;1;"BVP2";"2scal";0.81
8;1;"BVP2";"pfirst";0.75
8;1;"BVP2";"rnonc";0.55
8;1;"BVP2";"sev";0.77
8;1;"BVP2";"vfirst";0.93
8;1;"BVP2";"wta";0.81
8;1;"C";"2scal";0.83
8;1;"C";"pfirst";0.77
8;1;"C";"rnonc";0.77
8;1;"C";"sev";0.84
8;1;"C";"vfirst";0.94
8;1;"C";"wta";0.84
8;1;"I";"2scal";0.71
8;1;"I";"pfirst";0.4
8;1;"I";"rnonc";0.41
8;1;"I";"sev";0.61
8;1;"I";"vfirst";0.93
8;1;"I";"wta";0.67
8;2;"BPV1";"2scal";0.82
8;2;"BPV1";"pfirst";0.81
8;2;"BPV1";"rnonc";0.68
8;2;"BPV1";"sev";0.73
8;2;"BPV1";"vfirst";0.83
8;2;"BPV1";"wta";0.82
8;2;"BPV2";"2scal";0.81
8;2;"BPV2";"pfirst";0.8
8;2;"BPV2";"rnonc";0.58
8;2;"BPV2";"sev";0.82
8;2;"BPV2";"vfirst";0.8
8;2;"BPV2";"wta";0.82
8;2;"BVP1";"2scal";0.75
8;2;"BVP1";"pfirst";0.63
8;2;"BVP1";"rnonc";0.67
8;2;"BVP1";"sev";0.81
8;2;"BVP1";"vfirst";0.97
8;2;"BVP1";"wta";0.87
8;2;"BVP2";"2scal";0.79
8;2;"BVP2";"pfirst";0.65
8;2;"BVP2";"rnonc";0.57
8;2;"BVP2";"sev";0.74
8;2;"BVP2";"vfirst";0.94
8;2;"BVP2";"wta";0.75
8;2;"C";"2scal";0.83
8;2;"C";"pfirst";0.9
8;2;"C";"rnonc";0.79
8;2;"C";"sev";0.87
8;2;"C";"vfirst";0.97
8;2;"C";"wta";0.92
8;2;"I";"2scal";0.44
8;2;"I";"pfirst";0.27
8;2;"I";"rnonc";0.51
8;2;"I";"sev";0.56
8;2;"I";"vfirst";0.9
8;2;"I";"wta";0.48
8;3;"PV1";"2scal";0.65
8;3;"PV1";"pfirst";0.78
8;3;"PV1";"rnonc";0.56
8;3;"PV1";"sev";0.7
8;3;"PV1";"vfirst";0.67
8;3;"PV1";"wta";0.74
8;3;"PV2";"2scal";0.66
8;3;"PV2";"pfirst";0.71
8;3;"PV2";"rnonc";0.67
8;3;"PV2";"sev";0.71
8;3;"PV2";"vfirst";0.7
8;3;"PV2";"wta";0.66
8;3;"PV3";"2scal";0.67
8;3;"PV3";"pfirst";0.62
8;3;"PV3";"rnonc";0.71
8;3;"PV3";"sev";0.7
8;3;"PV3";"vfirst";0.68
8;3;"PV3";"wta";0.73
8;3;"PV4";"2scal";0.74
8;3;"PV4";"pfirst";0.75
8;3;"PV4";"rnonc";0.74
8;3;"PV4";"sev";0.69
8;3;"PV4";"vfirst";0.71
8;3;"PV4";"wta";0.72
8;3;"VP1";"2scal";0.71
8;3;"VP1";"pfirst";0.61
8;3;"VP1";"rnonc";0.65
8;3;"VP1";"sev";0.72
8;3;"VP1";"vfirst";0.8
8;3;"VP1";"wta";0.67
8;3;"VP2";"2scal";0.69
8;3;"VP2";"pfirst";0.56
8;3;"VP2";"rnonc";0.66
8;3;"VP2";"sev";0.65
8;3;"VP2";"vfirst";0.72
8;3;"VP2";"wta";0.79
8;3;"VP3";"2scal";0.65
8;3;"VP3";"pfirst";0.53
8;3;"VP3";"rnonc";0.62
8;3;"VP3";"sev";0.75
8;3;"VP3";"vfirst";0.73
8;3;"VP3";"wta";0.58
8;3;"VP4";"2scal";0.66
8;3;"VP4";"pfirst";0.65
8;3;"VP4";"rnonc";0.55
8;3;"VP4";"sev";0.74
8;3;"VP4";"vfirst";0.78
8;3;"VP4";"wta";0.72
9;1;"BPV1";"2scal";0.79
9;1;"BPV1";"pfirst";0.57
9;1;"BPV1";"rnonc";0.56
9;1;"BPV1";"sev";0.65
9;1;"BPV1";"vfirst";0.73
9;1;"BPV1";"wta";0.67
9;1;"BPV2";"2scal";0.71
9;1;"BPV2";"pfirst";0.61
9;1;"BPV2";"rnonc";0.59
9;1;"BPV2";"sev";0.74
9;1;"BPV2";"vfirst";0.77
9;1;"BPV2";"wta";0.75
9;1;"BVP1";"2scal";0.8
9;1;"BVP1";"pfirst";0.65
9;1;"BVP1";"rnonc";0.71
9;1;"BVP1";"sev";0.83
9;1;"BVP1";"vfirst";0.9
9;1;"BVP1";"wta";0.86
9;1;"BVP2";"2scal";0.76
9;1;"BVP2";"pfirst";0.68
9;1;"BVP2";"rnonc";0.65
9;1;"BVP2";"sev";0.71
9;1;"BVP2";"vfirst";0.88
9;1;"BVP2";"wta";0.77
9;1;"C";"2scal";0.86
9;1;"C";"pfirst";0.78
9;1;"C";"rnonc";0.71
9;1;"C";"sev";0.82
9;1;"C";"vfirst";0.96
9;1;"C";"wta";0.91
9;1;"I";"2scal";0.71
9;1;"I";"pfirst";0.46
9;1;"I";"rnonc";0.43
9;1;"I";"sev";0.58
9;1;"I";"vfirst";0.87
9;1;"I";"wta";0.67
9;2;"BPV1";"2scal";0.81
9;2;"BPV1";"pfirst";0.78
9;2;"BPV1";"rnonc";0.58
9;2;"BPV1";"sev";0.77
9;2;"BPV1";"vfirst";0.81
9;2;"BPV1";"wta";0.81
9;2;"BPV2";"2scal";0.8
9;2;"BPV2";"pfirst";0.82
9;2;"BPV2";"rnonc";0.74
9;2;"BPV2";"sev";0.71
9;2;"BPV2";"vfirst";0.84
9;2;"BPV2";"wta";0.79
9;2;"BVP1";"2scal";0.76
9;2;"BVP1";"pfirst";0.65
9;2;"BVP1";"rnonc";0.52
9;2;"BVP1";"sev";0.85
9;2;"BVP1";"vfirst";0.92
9;2;"BVP1";"wta";0.76
9;2;"BVP2";"2scal";0.82
9;2;"BVP2";"pfirst";0.68
9;2;"BVP2";"rnonc";0.67
9;2;"BVP2";"sev";0.76
9;2;"BVP2";"vfirst";0.93
9;2;"BVP2";"wta";0.76
9;2;"C";"2scal";0.93
9;2;"C";"pfirst";0.87
9;2;"C";"rnonc";0.83
9;2;"C";"sev";0.83
9;2;"C";"vfirst";0.99
9;2;"C";"wta";0.9
9;2;"I";"2scal";0.54
9;2;"I";"pfirst";0.26
9;2;"I";"rnonc";0.49
9;2;"I";"sev";0.48
9;2;"I";"vfirst";0.86
9;2;"I";"wta";0.54
9;3;"PV1";"2scal";0.77
9;3;"PV1";"pfirst";0.67
9;3;"PV1";"rnonc";0.68
9;3;"PV1";"sev";0.69
9;3;"PV1";"vfirst";0.69
9;3;"PV1";"wta";0.71
9;3;"PV2";"2scal";0.76
9;3;"PV2";"pfirst";0.71
9;3;"PV2";"rnonc";0.63
9;3;"PV2";"sev";0.66
9;3;"PV2";"vfirst";0.65
9;3;"PV2";"wta";0.77
9;3;"PV3";"2scal";0.73
9;3;"PV3";"pfirst";0.73
9;3;"PV3";"rnonc";0.68
9;3;"PV3";"sev";0.64
9;3;"PV3";"vfirst";0.68
9;3;"PV3";"wta";0.75
9;3;"PV4";"2scal";0.68
9;3;"PV4";"pfirst";0.71
9;3;"PV4";"rnonc";0.58
9;3;"PV4";"sev";0.65
9;3;"PV4";"vfirst";0.71
9;3;"PV4";"wta";0.68
9;3;"VP1";"2scal";0.64
9;3;"VP1";"pfirst";0.56
9;3;"VP1";"rnonc";0.68
9;3;"VP1";"sev";0.72
9;3;"VP1";"vfirst";0.76
9;3;"VP1";"wta";0.67
9;3;"VP2";"2scal";0.65
9;3;"VP2";"pfirst";0.66
9;3;"VP2";"rnonc";0.66
9;3;"VP2";"sev";0.75
9;3;"VP2";"vfirst";0.75
9;3;"VP2";"wta";0.61
9;3;"VP3";"2scal";0.83
9;3;"VP3";"pfirst";0.51
9;3;"VP3";"rnonc";0.66
9;3;"VP3";"sev";0.73
9;3;"VP3";"vfirst";0.79
9;3;"VP3";"wta";0.7
9;3;"VP4";"2scal";0.74
9;3;"VP4";"pfirst";0.64
9;3;"VP4";"rnonc";0.6
9;3;"VP4";"sev";0.72
9;3;"VP4";"vfirst";0.71
9;3;"VP4";"wta";0.63
10;1;"BPV1";"2scal";0.64
10;1;"BPV1";"pfirst";0.67
10;1;"BPV1";"rnonc";0.64
10;1;"BPV1";"sev";0.72
10;1;"BPV1";"vfirst";0.68
10;1;"BPV1";"wta";0.7
10;1;"BPV2";"2scal";0.68
10;1;"BPV2";"pfirst";0.69
10;1;"BPV2";"rnonc";0.58
10;1;"BPV2";"sev";0.67
10;1;"BPV2";"vfirst";0.72
10;1;"BPV2";"wta";0.68
10;1;"BVP1";"2scal";0.76
10;1;"BVP1";"pfirst";0.63
10;1;"BVP1";"rnonc";0.62
10;1;"BVP1";"sev";0.74
10;1;"BVP1";"vfirst";0.92
10;1;"BVP1";"wta";0.79
10;1;"BVP2";"2scal";0.74
10;1;"BVP2";"pfirst";0.61
10;1;"BVP2";"rnonc";0.6
10;1;"BVP2";"sev";0.78
10;1;"BVP2";"vfirst";0.9
10;1;"BVP2";"wta";0.75
10;1;"C";"2scal";0.94
10;1;"C";"pfirst";0.78
10;1;"C";"rnonc";0.79
10;1;"C";"sev";0.71
10;1;"C";"vfirst";0.91
10;1;"C";"wta";0.9
10;1;"I";"2scal";0.67
10;1;"I";"pfirst";0.39
10;1;"I";"rnonc";0.42
10;1;"I";"sev";0.63
10;1;"I";"vfirst";0.88
10;1;"I";"wta";0.58
10;2;"BPV1";"2scal";0.77
10;2;"BPV1";"pfirst";0.82
10;2;"BPV1";"rnonc";0.59
10;2;"BPV1";"sev";0.71
10;2;"BPV1";"vfirst";0.78
10;2;"BPV1";"wta";0.73
10;2;"BPV2";"2scal";0.79
10;2;"BPV2";"pfirst";0.78
10;2;"BPV2";"rnonc";0.66
10;2;"BPV2";"sev";0.76
10;2;"BPV2";"vfirst";0.79
10;2;"BPV2";"wta";0.71
10;2;"BVP1";"2scal";0.85
10;2;"BVP1";"pfirst";0.54
10;2;"BVP1";"rnonc";0.62
10;2;"BVP1";"sev";0.79
10;2;"BVP1";"vfirst";0.87
10;2;"BVP1";"wta";0.74
10;2;"BVP2";"2scal";0.77
10;2;"BVP2";"pfirst";0.62
10;2;"BVP2";"rnonc";0.6
10;2;"BVP2";"sev";0.78
10;2;"BVP2";"vfirst";0.87
10;2;"BVP2";"wta";0.79
10;2;"C";"2scal";0.83
10;2;"C";"pfirst";0.9
10;2;"C";"rnonc";0.8
10;2;"C";"sev";0.79
10;2;"C";"vfirst";0.93
10;2;"C";"wta";0.88
10;2;"I";"2scal";0.55
10;2;"I";"pfirst";0.25
10;2;"I";"rnonc";0.46
10;2;"I";"sev";0.54
10;2;"I";"vfirst";0.84
10;2;"I";"wta";0.55
10;3;"PV1";"2scal";0.65
10;3;"PV1";"pfirst";0.72
10;3;"PV1";"rnonc";0.61
10;3;"PV1";"sev";0.63
10;3;"PV1";"vfirst";0.72
10;3;"PV1";"wta";0.65
10;3;"PV2";"2scal";0.71
10;3;"PV2";"pfirst";0.79
10;3;"PV2";"rnonc";0.57
10;3;"PV2";"sev";0.69
10;3;"PV2";"vfirst";0.69
10;3;"PV2";"wta";0.76
10;3;"PV3";"2scal";0.82
10;3;"PV3";"pfirst";0.74
10;3;"PV3";"rnonc";0.56
10;3;"PV3";"sev";0.68
10;3;"PV3";"vfirst";0.78
10;3;"PV3";"wta";0.69
10;3;"PV4";"2scal";0.68
10;3;"PV4";"pfirst";0.7
10;3;"PV4";"rnonc";0.62
10;3;"PV4";"sev";0.81
10;3;"PV4";"vfirst";0.6
10;3;"PV4";"wta";0.75
10;3;"VP1";"2scal";0.68
10;3;"VP1";"pfirst";0.63
10;3;"VP1";"rnonc";0.58
10;3;"VP1";"sev";0.68
10;3;"VP1";"vfirst";0.73
10;3;"VP1";"wta";0.71
10;3;"VP2";"2scal";0.71
10;3;"VP2";"pfirst";0.63
10;3;"VP2";"rnonc";0.73
10;3;"VP2";"sev";0.7
10;3;"VP2";"vfirst";0.81
10;3;"VP2";"wta";0.71
10;3;"VP3";"2scal";0.69
10;3;"VP3";"pfirst";0.55
10;3;"VP3";"rnonc";0.71
10;3;"VP3";"sev";0.64
10;3;"VP3";"vfirst";0.79
10;3;"VP3";"wta";0.66
10;3;"VP4";"2scal";0.63
10;3;"VP4";"pfirst";0.59
10;3;"VP4";"rnonc";0.55
10;3;"VP4";"sev";0.7
10;3;"VP4";"vfirst";0.75
10;3;"VP4";"wta";0.73
11;1;"BPV1";"2scal";0.7
11;1;"BPV1";"pfirst";0.77
11;1;"BPV1";"rnonc";0.53
11;1;"BPV1";"sev";0.69
11;1;"BPV1";"vfirst";0.7
11;1;"BPV1";"wta";0.68
11;1;"BPV2";"2scal";0.67
11;1;"BPV2";"pfirst";0.69
11;1;"BPV2";"rnonc";0.56
11;1;"BPV2";"sev";0.72
11;1;"BPV2";"vfirst";0.71
11;1;"BPV2";"wta";0.71
11;1;"BVP1";"2scal";0.77
11;1;"BVP1";"pfirst";0.63
11;1;"BVP1";"rnonc";0.57
11;1;"BVP1";"sev";0.78
11;1;"BVP1";"vfirst";0.87
11;1;"BVP1";"wta";0.8
11;1;"BVP2";"2scal";0.74
11;1;"BVP2";"pfirst";0.61
11;1;"BVP2";"rnonc";0.67
11;1;"BVP2";"sev";0.78
11;1;"BVP2";"vfirst";0.91
11;1;"BVP2";"wta";0.84
11;1;"C";"2scal";0.91
11;1;"C";"pfirst";0.77
11;1;"C";"rnonc";0.79
11;1;"C";"sev";0.81
11;1;"C";"vfirst";0.93
11;1;"C";"wta";0.88
11;1;"I";"2scal";0.66
11;1;"I";"pfirst";0.48
11;1;"I";"rnonc";0.47
11;1;"I";"sev";0.66
11;1;"I";"vfirst";0.85
11;1;"I";"wta";0.67
11;2;"BPV1";"2scal";0.79
11;2;"BPV1";"pfirst";0.87
11;2;"BPV1";"rnonc";0.59
11;2;"BPV1";"sev";0.8
11;2;"BPV1";"vfirst";0.81
11;2;"BPV1";"wta";0.81
11;2;"BPV2";"2scal";0.78
11;2;"BPV2";"pfirst";0.77
11;2;"BPV2";"rnonc";0.67
11;2;"BPV2";"sev";0.79
11;2;"BPV2";"vfirst";0.79
11;2;"BPV2";"wta";0.83
11;2;"BVP1";"2scal";0.73
11;2;"BVP1";"pfirst";0.64
11;2;"BVP1";"rnonc";0.66
11;2;"BVP1";"sev";0.8
11;2;"BVP1";"vfirst";0.9
11;2;"BVP1";"wta";0.81
11;2;"BVP2";"2scal";0.83
11;2;"BVP2";"pfirst";0.68
11;2;"BVP2";"rnonc";0.65
11;2;"BVP2";"sev";0.78
11;2;"BVP2";"vfirst";0.95
11;2;"BVP2";"wta";0.75
11;2;"C";"2scal";0.9
11;2;"C";"pfirst";0.92
11;2;"C";"rnonc";0.73
11;2;"C";"sev";0.88
11;2;"C";"vfirst";0.99
11;2;"C";"wta";0.93
11;2;"I";"2scal";0.53
11;2;"I";"pfirst";0.26
11;2;"I";"rnonc";0.46
11;2;"I";"sev";0.42
11;2;"I";"vfirst";0.92
11;2;"I";"wta";0.5
11;3;"PV1";"2scal";0.67
11;3;"PV1";"pfirst";0.63
11;3;"PV1";"rnonc";0.61
11;3;"PV1";"sev";0.7
11;3;"PV1";"vfirst";0.64
11;3;"PV1";"wta";0.63
11;3;"PV2";"2scal";0.72
11;3;"PV2";"pfirst";0.72
11;3;"PV2";"rnonc";0.64
11;3;"PV2";"sev";0.71
11;3;"PV2";"vfirst";0.71
11;3;"PV2";"wta";0.73
11;3;"PV3";"2scal";0.65
11;3;"PV3";"pfirst";0.78
11;3;"PV3";"rnonc";0.64
11;3;"PV3";"sev";0.66
11;3;"PV3";"vfirst";0.73
11;3;"PV3";"wta";0.72
11;3;"PV4";"2scal";0.71
11;3;"PV4";"pfirst";0.75
11;3;"PV4";"rnonc";0.62
11;3;"PV4";"sev";0.74
11;3;"PV4";"vfirst";0.61
11;3;"PV4";"wta";0.74
11;3;"VP1";"2scal";0.69
11;3;"VP1";"pfirst";0.63
11;3;"VP1";"rnonc";0.57
11;3;"VP1";"sev";0.72
11;3;"VP1";"vfirst";0.72
11;3;"VP1";"wta";0.61
11;3;"VP2";"2scal";0.73
11;3;"VP2";"pfirst";0.65
11;3;"VP2";"rnonc";0.7
11;3;"VP2";"sev";0.72
11;3;"VP2";"vfirst";0.71
11;3;"VP2";"wta";0.6
11;3;"VP3";"2scal";0.75
11;3;"VP3";"pfirst";0.53
11;3;"VP3";"rnonc";0.61
11;3;"VP3";"sev";0.7
11;3;"VP3";"vfirst";0.73
11;3;"VP3";"wta";0.63
11;3;"VP4";"2scal";0.7
11;3;"VP4";"pfirst";0.58
11;3;"VP4";"rnonc";0.58
11;3;"VP4";"sev";0.76
11;3;"VP4";"vfirst";0.81
11;3;"VP4";"wta";0.67
12;1;"BPV1";"2scal";0.73
12;1;"BPV1";"pfirst";0.74
12;1;"BPV1";"rnonc";0.64
12;1;"BPV1";"sev";0.74
12;1;"BPV1";"vfirst";0.68
12;1;"BPV1";"wta";0.69
12;1;"BPV2";"2scal";0.74
12;1;"BPV2";"pfirst";0.7
12;1;"BPV2";"rnonc";0.58
12;1;"BPV2";"sev";0.78
12;1;"BPV2";"vfirst";0.72
12;1;"BPV2";"wta";0.69
12;1;"BVP1";"2scal";0.86
12;1;"BVP1";"pfirst";0.73
12;1;"BVP1";"rnonc";0.6
12;1;"BVP1";"sev";0.79
12;1;"BVP1";"vfirst";0.88
12;1;"BVP1";"wta";0.83
12;1;"BVP2";"2scal";0.75
12;1;"BVP2";"pfirst";0.65
12;1;"BVP2";"rnonc";0.66
12;1;"BVP2";"sev";0.73
12;1;"BVP2";"vfirst";0.91
12;1;"BVP2";"wta";0.86
12;1;"C";"2scal";0.89
12;1;"C";"pfirst";0.75
12;1;"C";"rnonc";0.73
12;1;"C";"sev";0.77
12;1;"C";"vfirst";0.95
12;1;"C";"wta";0.91
12;1;"I";"2scal";0.57
12;1;"I";"pfirst";0.43
12;1;"I";"rnonc";0.51
12;1;"I";"sev";0.68
12;1;"I";"vfirst";0.87
12;1;"I";"wta";0.63
12;2;"BPV1";"2scal";0.76
12;2;"BPV1";"pfirst";0.78
12;2;"BPV1";"rnonc";0.63
12;2;"BPV1";"sev";0.8
12;2;"BPV1";"vfirst";0.86
12;2;"BPV1";"wta";0.81
12;2;"BPV2";"2scal";0.85
12;2;"BPV2";"pfirst";0.79
12;2;"BPV2";"rnonc";0.6
12;2;"BPV2";"sev";0.77
12;2;"BPV2";"vfirst";0.8
12;2;"BPV2";"wta";0.8
12;2;"BVP1";"2scal";0.75
12;2;"BVP1";"pfirst";0.69
12;2;"BVP1";"rnonc";0.64
12;2;"BVP1";"sev";0.79
12;2;"BVP1";"vfirst";0.88
12;2;"BVP1";"wta";0.76
12;2;"BVP2";"2scal";0.76
12;2;"BVP2";"pfirst";0.65
12;2;"BVP2";"rnonc";0.64
12;2;"BVP2";"sev";0.76
12;2;"BVP2";"vfirst";0.91
12;2;"BVP2";"wta";0.81
12;2;"C";"2scal";0.85
12;2;"C";"pfirst";0.91
12;2;"C";"rnonc";0.74
12;2;"C";"sev";0.85
12;2;"C";"vfirst";0.96
12;2;"C";"wta";0.95
12;2;"I";"2scal";0.41
12;2;"I";"pfirst";0.27
12;2;"I";"rnonc";0.55
12;2;"I";"sev";0.53
12;2;"I";"vfirst";0.82
12;2;"I";"wta";0.46
12;3;"PV1";"2scal";0.63
12;3;"PV1";"pfirst";0.76
12;3;"PV1";"rnonc";0.63
12;3;"PV1";"sev";0.76
12;3;"PV1";"vfirst";0.71
12;3;"PV1";"wta";0.69
12;3;"PV2";"2scal";0.72
12;3;"PV2";"pfirst";0.67
12;3;"PV2";"rnonc";0.66
12;3;"PV2";"sev";0.69
12;3;"PV2";"vfirst";0.67
12;3;"PV2";"wta";0.63
12;3;"PV3";"2scal";0.72
12;3;"PV3";"pfirst";0.74
12;3;"PV3";"rnonc";0.64
12;3;"PV3";"sev";0.71
12;3;"PV3";"vfirst";0.77
12;3;"PV3";"wta";0.7
12;3;"PV4";"2scal";0.61
12;3;"PV4";"pfirst";0.66
12;3;"PV4";"rnonc";0.62
12;3;"PV4";"sev";0.75
12;3;"PV4";"vfirst";0.74
12;3;"PV4";"wta";0.7
12;3;"VP1";"2scal";0.68
12;3;"VP1";"pfirst";0.61
12;3;"VP1";"rnonc";0.6
12;3;"VP1";"sev";0.68
12;3;"VP1";"vfirst";0.76
12;3;"VP1";"wta";0.69
12;3;"VP2";"2scal";0.76
12;3;"VP2";"pfirst";0.54
12;3;"VP2";"rnonc";0.59
12;3;"VP2";"sev";0.72
12;3;"VP2";"vfirst";0.88
12;3;"VP2";"wta";0.68
12;3;"VP3";"2scal";0.69
12;3;"VP3";"pfirst";0.55
12;3;"VP3";"rnonc";0.49
12;3;"VP3";"sev";0.73
12;3;"VP3";"vfirst";0.79
12;3;"VP3";"wta";0.69
12;3;"VP4";"2scal";0.65
12;3;"VP4";"pfirst";0.51
12;3;"VP4";"rnonc";0.66
12;3;"VP4";"sev";0.62
12;3;"VP4";"vfirst";0.79
12;3;"VP4";"wta";0.77
13;1;"BPV1";"2scal";0.73
13;1;"BPV1";"pfirst";0.7
13;1;"BPV1";"rnonc";0.56
13;1;"BPV1";"sev";0.78
13;1;"BPV1";"vfirst";0.61
13;1;"BPV1";"wta";0.69
13;1;"BPV2";"2scal";0.7
13;1;"BPV2";"pfirst";0.64
13;1;"BPV2";"rnonc";0.64
13;1;"BPV2";"sev";0.65
13;1;"BPV2";"vfirst";0.58
13;1;"BPV2";"wta";0.7
13;1;"BVP1";"2scal";0.77
13;1;"BVP1";"pfirst";0.67
13;1;"BVP1";"rnonc";0.66
13;1;"BVP1";"sev";0.81
13;1;"BVP1";"vfirst";0.85
13;1;"BVP1";"wta";0.78
13;1;"BVP2";"2scal";0.79
13;1;"BVP2";"pfirst";0.67
13;1;"BVP2";"rnonc";0.64
13;1;"BVP2";"sev";0.83
13;1;"BVP2";"vfirst";0.95
13;1;"BVP2";"wta";0.7
13;1;"C";"2scal";0.86
13;1;"C";"pfirst";0.79
13;1;"C";"rnonc";0.79
13;1;"C";"sev";0.91
13;1;"C";"vfirst";0.96
13;1;"C";"wta";0.91
13;1;"I";"2scal";0.66
13;1;"I";"pfirst";0.44
13;1;"I";"rnonc";0.43
13;1;"I";"sev";0.75
13;1;"I";"vfirst";0.84
13;1;"I";"wta";0.66
13;2;"BPV1";"2scal";0.82
13;2;"BPV1";"pfirst";0.77
13;2;"BPV1";"rnonc";0.61
13;2;"BPV1";"sev";0.7
13;2;"BPV1";"vfirst";0.78
13;2;"BPV1";"wta";0.77
13;2;"BPV2";"2scal";0.79
13;2;"BPV2";"pfirst";0.84
13;2;"BPV2";"rnonc";0.67
13;2;"BPV2";"sev";0.73
13;2;"BPV2";"vfirst";0.84
13;2;"BPV2";"wta";0.81
13;2;"BVP1";"2scal";0.77
13;2;"BVP1";"pfirst";0.74
13;2;"BVP1";"rnonc";0.54
13;2;"BVP1";"sev";0.71
13;2;"BVP1";"vfirst";0.9
13;2;"BVP1";"wta";0.73
13;2;"BVP2";"2scal";0.81
13;2;"BVP2";"pfirst";0.64
13;2;"BVP2";"rnonc";0.58
13;2;"BVP2";"sev";0.76
13;2;"BVP2";"vfirst";0.89
13;2;"BVP2";"wta";0.84
13;2;"C";"2scal";0.88
13;2;"C";"pfirst";0.86
13;2;"C";"rnonc";0.78
13;2;"C";"sev";0.83
13;2;"C";"vfirst";0.97
13;2;"C";"wta";0.93
13;2;"I";"2scal";0.59
13;2;"I";"pfirst";0.21
13;2;"I";"rnonc";0.45
13;2;"I";"sev";0.52
13;2;"I";"vfirst";0.83
13;2;"I";"wta";0.54
13;3;"PV1";"2scal";0.79
13;3;"PV1";"pfirst";0.74
13;3;"PV1";"rnonc";0.72
13;3;"PV1";"sev";0.73
13;3;"PV1";"vfirst";0.69
13;3;"PV1";"wta";0.68
13;3;"PV2";"2scal";0.68
13;3;"PV2";"pfirst";0.7
13;3;"PV2";"rnonc";0.6
13;3;"PV2";"sev";0.67
13;3;"PV2";"vfirst";0.68
13;3;"PV2";"wta";0.71
13;3;"PV3";"2scal";0.67
13;3;"PV3";"pfirst";0.7
13;3;"PV3";"rnonc";0.55
13;3;"PV3";"sev";0.7
13;3;"PV3";"vfirst";0.7
13;3;"PV3";"wta";0.68
13;3;"PV4";"2scal";0.75
13;3;"PV4";"pfirst";0.71
13;3;"PV4";"rnonc";0.67
13;3;"PV4";"sev";0.74
13;3;"PV4";"vfirst";0.66
