"cond";"par";"gamma";"performance";"pred_perf";"obs_perf";"deviance"
"BPV1";0.9;1.8;0.619;0.644637670528544;0.74;0.00909397388222254
"BPV1";0.9;1.85;0.641;0.644093496799392;0.74;0.00919805735616819
"BPV1";0.9;1.9;0.654;0.643807868388269;0.74;0.00925292618400858
"BPV1";0.9;1.95;0.629;0.64377613324839;0.74;0.00925903253263166
"BPV1";0.9;2;0.656;0.64399363933297;0.74;0.00921722128852775
"BPV1";0.95;0.05;0.643;0.721921144801144;0.74;0.00032684500530119
"BPV1";0.95;0.1;0.723;0.726529872650466;0.74;0.000181444330812658
"BPV1";0.95;0.15;0.751;0.730281549454196;0.74;9.44482810112467e-05
"BPV1";0.95;0.2;0.754;0.733032037303188;0.74;4.85525041441603e-05
"BPV1";0.95;0.25;0.786;0.7346371982883;0.74;2.87596421990137e-05
"BPV1";0.95;0.3;0.756;0.735020981339753;0.74;2.47906268190831e-05
"BPV1";0.95;0.35;0.752;0.734317930962157;0.74;3.22859085508124e-05
"BPV1";0.95;0.4;0.758;0.732699802607945;0.74;5.32928819629603e-05
"BPV1";0.95;0.45;0.758;0.730338351729552;0.74;9.33474473018512e-05
"BPV1";0.95;0.5;0.715;0.727405333779411;0.74;0.000158625617208052
"BPV1";0.95;0.55;0.723;0.722690967525093;0.74;0.00029960260521737
"BPV1";0.95;0.6;0.69;0.715650604216168;0.74;0.000592893075037695
"BPV1";0.95;0.65;0.703;0.707453698028062;0.74;0.00105926177204854
"BPV1";0.95;0.7;0.701;0.699269703136206;0.74;0.00165895708261283
"BPV1";0.95;0.75;0.681;0.692268073716026;0.74;0.00227833678677877
"BPV1";0.95;0.8;0.694;0.686257038706722;0.74;0.00288830588857076
"BPV1";0.95;0.85;0.697;0.680358835352802;0.74;0.00355706852047421
"BPV1";0.95;0.9;0.67;0.674713930287652;0.74;0.00426227089848554
"BPV1";0.95;0.95;0.658;0.669462790144661;0.74;0.00497549797417608
"BPV1";0.95;1;0.674;0.664745881557217;0.74;0.00566318234260039
"BPV1";0.95;1.05;0.655;0.66050919120845;0.74;0.00631878868233477
"BPV1";0.95;1.1;0.639;0.656621080570717;0.74;0.00695204420519479
"BPV1";0.95;1.15;0.669;0.65310557846125;0.74;0.00755064049455397
"BPV1";0.95;1.2;0.658;0.649986713697278;0.74;0.00810239171101582
"BPV1";0.95;1.25;0.653;0.647288515096031;0.74;0.00859541943309887
"BPV1";0.95;1.3;0.65;0.645144848424553;0.74;0.008997499780401
"BPV1";0.95;1.35;0.631;0.643536443899572;0.74;0.00930521765554051
"BPV1";0.95;1.4;0.627;0.642257627012841;0.74;0.00955357147716083
"BPV1";0.95;1.45;0.625;0.641102723256118;0.74;0.0097806713473559
"BPV1";0.95;1.5;0.644;0.639866058121158;0.74;0.0100268063161953
"BPV1";0.95;1.55;0.651;0.638655126053853;0.74;0.0102707834751605
"BPV1";0.95;1.6;0.649;0.637697196819834;0.74;0.0104658635385198
"BPV1";0.95;1.65;0.665;0.636966258890465;0.74;0.0106159518070267
"BPV1";0.95;1.7;0.633;0.636436300737109;0.74;0.0107254398050145
"BPV1";0.95;1.75;0.638;0.63608131083113;0.74;0.0107990939585762
"BPV1";0.95;1.8;0.633;0.635889032873841;0.74;0.0108390934759442
"BPV1";0.95;1.85;0.624;0.635868321108899;0.74;0.0108434065486793
"BPV1";0.95;1.9;0.631;0.636024829821189;0.74;0.0108108360137127
"BPV1";0.95;1.95;0.63;0.636364213295593;0.74;0.0107403762858413
"BPV1";0.95;2;0.645;0.636892125816995;0.74;0.0106312337185384
"BPV1";1;0.05;0.608;0.668362105514657;0.74;0.0051319879262931
"BPV1";1;0.1;0.662;0.67686824243601;0.74;0.00398561881311847
"BPV1";1;0.15;0.717;0.684404526988701;0.74;0.00309085661935011
"BPV1";1;0.2;0.713;0.690830844107272;0.74;0.0024176058912034
"BPV1";1;0.25;0.713;0.696007078726263;0.74;0.00193537712219719
"BPV1";1;0.3;0.716;0.699848777060662;0.74;0.00161212070352444
"BPV1";1;0.35;0.73;0.702481501093225;0.74;0.00140763776021766
"BPV1";1;0.4;0.723;0.704080159410152;0.74;0.00129023494800011
"BPV1";1;0.45;0.701;0.704819660597639;0.74;0.0012376562804653
"BPV1";1;0.5;0.719;0.704874913241885;0.74;0.00123377171976509
"BPV1";1;0.55;0.721;0.703167967570176;0.74;0.00135659861291164
"BPV1";1;0.6;0.702;0.699195023806268;0.74;0.001665046082171
"BPV1";1;0.65;0.659;0.693992215531071;0.74;0.00211671623173939
"BPV1";1;0.7;0.697;0.688595676325492;0.74;0.00264240449243355
"BPV1";1;0.75;0.697;0.684041539770439;0.74;0.00313134927126337
"BPV1";1;0.8;0.675;0.679887767584184;0.74;0.00361348048601304
"BPV1";1;0.85;0.659;0.675298938114436;0.74;0.00418622740911956
"BPV1";1;0.9;0.653;0.670721109886253;0.74;0.0047995646153926
"BPV1";1;0.95;0.697;0.666600341424694;0.74;0.00538750987897153
"BPV1";1;1;0.661;0.663382691254816;0.74;0.00587021199935482
"BPV1";1;1.05;0.649;0.661332830572338;0.74;0.00618852354576047
"BPV1";1;1.1;0.657;0.660134392351347;0.74;0.00637851528508851
"BPV1";1;1.15;0.647;0.65936187778446;0.74;0.00650250675444833
"BPV1";1;1.2;0.665;0.658589788064292;0.74;0.00662762260741691
"BPV1";1;1.25;0.669;0.657392624383458;0.74;0.0068239785062524
"BPV1";1;1.3;0.652;0.656035360136281;0.74;0.00705006074744396
"BPV1";1;1.35;0.64;0.654925176682937;0.74;0.00723772556242948
"BPV1";1;1.4;0.673;0.653849887164822;0.74;0.00742184194151387
"BPV1";1;1.45;0.668;0.652597304723334;0.74;0.00763923114162579
"BPV1";1;1.5;0.645;0.650955242499868;0.74;0.00792896883825725
"BPV1";1;1.55;0.651;0.649030915681609;0.74;0.00827537430172657
"BPV1";1;1.6;0.65;0.647041876793354;0.74;0.00864121267010195
"BPV1";1;1.65;0.625;0.644941444982927;0.74;0.00903612888193384
"BPV1";1;1.7;0.659;0.642682939398151;0.74;0.00947061028418394
"BPV1";1;1.75;0.65;0.640219679186848;0.74;0.00995611242157554
"BPV1";1;1.8;0.629;0.637548159318217;0.74;0.0104963796590855
"BPV1";1;1.85;0.633;0.634702213308345;0.74;0.0110876238821612
"BPV1";1;1.9;0.624;0.631691168125392;0.74;0.0117308030620422
"BPV1";1;1.95;0.647;0.628524350737512;0.74;0.0124268203784931
"BPV1";1;2;0.614;0.625211088112865;0.74;0.0131764942922323
"BPV2";0.05;0.05;1;1.03354138327717;0.66;0.139533165020625
"BPV2";0.05;0.1;1;1.01410582321482;0.66;0.125390934034643
"BPV2";0.05;0.15;1;0.995085497885434;0.66;0.112282290893129
"BPV2";0.05;0.2;0.996;0.976407249244835;0.66;0.100113547374683
"BPV2";0.05;0.25;0.985;0.957997919248826;0.66;0.0888027598766296
"BPV2";0.05;0.3;0.957;0.939822974910048;0.66;0.0783008972875092
"BPV2";0.05;0.35;0.938;0.921953678137386;0.66;0.0686197294897053
"BPV2";0.05;0.4;0.896;0.904475563231015;0.66;0.0597683010171221
"BPV2";0.05;0.45;0.908;0.887474164491108;0.66;0.0517444955109279
"BPV2";0.05;0.5;0.871;0.871035016217839;0.66;0.0445357780700635
"BPV2";0.05;0.55;0.848;0.854542187033969;0.66;0.0378466625359598
"BPV2";0.05;0.6;0.853;0.837717960546921;0.66;0.0315836735009569
"BPV2";0.05;0.65;0.809;0.821155193533857;0.66;0.025970996402935
"BPV2";0.05;0.7;0.786;0.805446742771943;0.66;0.0211547549829677
"BPV2";0.05;0.75;0.79;0.791185465038341;0.66;0.0172096262373257
"BPV2";0.05;0.8;0.763;0.778336876628079;0.66;0.0140036163700891
"BPV2";0.05;0.85;0.785;0.766479313596577;0.66;0.0113378442239983
"BPV2";0.05;0.9;0.752;0.75562486236159;0.66;0.00914411430167304
"BPV2";0.05;0.95;0.744;0.745785609340869;0.66;0.00735917076998424
"BPV2";0.05;1;0.756;0.736973640952168;0.66;0.00592494140143334
"BPV2";0.05;1.05;0.723;0.729663347763211;0.66;0.00485298202157808
"BPV2";0.05;1.1;0.714;0.723956594913565;0.66;0.00409044603293785
"BPV2";0.05;1.15;0.743;0.71930668067875;0.66;0.00351728237313119
"BPV2";0.05;1.2;0.699;0.715166903334285;0.66;0.00304338722349437
"BPV2";0.05;1.25;0.686;0.710990561155691;0.66;0.00260003732697222
"BPV2";0.05;1.3;0.724;0.707135625245772;0.66;0.00222176716730982
"BPV2";0.05;1.35;0.691;0.704113293639758;0.66;0.00194598267574749
"BPV2";0.05;1.4;0.708;0.701606705011805;0.66;0.00173111790193932
"BPV2";0.05;1.45;0.7;0.699298998036068;0.66;0.00154441124663884
"BPV2";0.05;1.5;0.697;0.696873311386703;0.66;0.00135964109262074
"BPV2";0.05;1.55;0.724;0.694502250152938;0.66;0.00119040526561588
"BPV2";0.05;1.6;0.708;0.692525625504684;0.66;0.00105791631447097
"BPV2";0.05;1.65;0.679;0.690877385237126;0.66;0.000953412919081888
"BPV2";0.05;1.7;0.683;0.689491477145446;0.66;0.000869747224220336
"BPV2";0.05;1.75;0.707;0.688301849024826;0.66;0.000800994658224033
"BPV2";0.05;1.8;0.679;0.687294762379079;0.66;0.000745004053330399
"BPV2";0.05;1.85;0.693;0.686509445721703;0.66;0.000702750712471941
"BPV2";0.05;1.9;0.668;0.685959297362408;0.66;0.000673885119549939
"BPV2";0.05;1.95;0.685;0.685657715610904;0.66;0.000658318370370039
"BPV2";0.05;2;0.689;0.685618098776901;0.66;0.00065628698494308
"BPV2";0.1;0.05;1;1.03652866897899;0.66;0.14177383856309
"BPV2";0.1;0.1;1;1.01612741643654;0.66;0.126826736737767
"BPV2";0.1;0.15;1;0.996273312886742;0.66;0.113079740959825
"BPV2";0.1;0.2;0.998;0.976896127098124;0.66;0.10042315536979
"BPV2";0.1;0.25;0.982;0.957925627839224;0.66;0.0887596797233956
"BPV2";0.1;0.3;0.971;0.939338709739889;0.66;0.078030114759146
"BPV2";0.1;0.35;0.925;0.9212094201336;0.66;0.0682303611665313
"BPV2";0.1;0.4;0.916;0.90361325684434;0.66;0.0593474189103062
"BPV2";0.1;0.45;0.904;0.886625717696094;0.66;0.0513592159212698
"BPV2";0.1;0.5;0.889;0.870322300512848;0.66;0.0442354700930167
"BPV2";0.1;0.55;0.835;0.854060101205448;0.66;0.0376593228798686
"BPV2";0.1;0.6;0.826;0.837558214113288;0.66;0.0315269193991004
"BPV2";0.1;0.65;0.783;0.821435134703175;0.66;0.0260613027166322
"BPV2";0.1;0.7;0.805;0.806309358441913;0.66;0.0214064283676841
"BPV2";0.1;0.75;0.798;0.792799380796307;0.66;0.0176356755398825
"BPV2";0.1;0.8;0.79;0.781423744268698;0.66;0.0147437256722301
"BPV2";0.1;0.85;0.769;0.771882228884491;0.66;0.0125176331401616
"BPV2";0.1;0.9;0.781;0.763565186395091;0.66;0.01072574783305
"BPV2";0.1;0.95;0.724;0.755862968551903;0.66;0.00918970873958317
"BPV2";0.1;1;0.758;0.74816592710633;0.66;0.00777323070251877
"BPV2";0.1;1.05;0.751;0.740909935409386;0.66;0.00654641764795104
"BPV2";0.1;1.1;0.731;0.734708008928474;0.66;0.00558128659805694
"BPV2";0.1;1.15;0.751;0.729216212589585;0.66;0.00479088408524669
"BPV2";0.1;1.2;0.727;0.724090611318712;0.66;0.00410760645920621
"BPV2";0.1;1.25;0.716;0.718987270041844;0.66;0.00347949802698948
"BPV2";0.1;1.3;0.693;0.71411550333635;0.66;0.0029284877013465
"BPV2";0.1;1.35;0.723;0.709814328170199;0.66;0.00248146729104827
"BPV2";0.1;1.4;0.702;0.705934363055289;0.66;0.00210996570929508
"BPV2";0.1;1.45;0.697;0.702326226503517;0.66;0.001791509450027
"BPV2";0.1;1.5;0.694;0.69884053702678;0.66;0.00150858731652868
"BPV2";0.1;1.55;0.689;0.695545287861067;0.66;0.00126346748912611
"BPV2";0.1;1.6;0.702;0.692580999947149;0.66;0.00106152155755611
"BPV2";0.1;1.65;0.699;0.689907083354099;0.66;0.000894433634749011
"BPV2";0.1;1.7;0.69;0.68748294815099;0.66;0.00075531243907002
"BPV2";0.1;1.75;0.69;0.685268004406896;0.66;0.000638472046706923
"BPV2";0.1;1.8;0.675;0.683256404745465;0.66;0.000540860361684876
"BPV2";0.1;1.85;0.683;0.681475952257838;0.66;0.000461216525380939
"BPV2";0.1;1.9;0.698;0.67993653271433;0.66;0.000397465336669548
"BPV2";0.1;1.95;0.705;0.678648031885255;0.66;0.00034774909319347
"BPV2";0.1;2;0.639;0.677620335540926;0.66;0.000310476224574816
"BPV2";0.15;0.05;1;1.03786022251731;0.66;0.142778347760828
"BPV2";0.15;0.1;1;1.01681089921002;0.66;0.127314017795061
"BPV2";0.15;0.15;1;0.996323244806805;0.66;0.113113324997378
"BPV2";0.15;0.2;0.997;0.976343934285965;0.66;0.100073484759523
"BPV2";0.15;0.25;0.989;0.956819642625787;0.66;0.0881019002484998
"BPV2";0.15;0.3;0.969;0.937739940023686;0.66;0.0771394742843609
"BPV2";0.15;0.35;0.929;0.919164483739593;0.66;0.0671662296320098
"BPV2";0.15;0.4;0.923;0.901145079345574;0.66;0.058150949292583
"BPV2";0.15;0.45;0.887;0.883733532413695;0.66;0.0500566935263099
"BPV2";0.15;0.5;0.855;0.866981648516023;0.66;0.0428414028224103
"BPV2";0.15;0.55;0.847;0.850279466702229;0.66;0.0362062754484846
"BPV2";0.15;0.6;0.808;0.83337766291547;0.66;0.0300598139980303
"BPV2";0.15;0.65;0.798;0.816868998068039;0.66;0.0246078825548704
"BPV2";0.15;0.7;0.802;0.801346233072229;0.66;0.0199787576037088
"BPV2";0.15;0.75;0.775;0.787402128840332;0.66;0.0162313024330486
"BPV2";0.15;0.8;0.784;0.775392354783408;0.66;0.0133153955424599
"BPV2";0.15;0.85;0.763;0.765007032812419;0.66;0.0110264769400684
"BPV2";0.15;0.9;0.781;0.755840602589514;0.66;0.00918542110472111
"BPV2";0.15;0.95;0.762;0.747487503776842;0.66;0.007654063317103
"BPV2";0.15;1;0.741;0.739542176036554;0.66;0.00632695776863016
"BPV2";0.15;1.05;0.725;0.732501915694197;0.66;0.00525652777932843
"BPV2";0.15;1.1;0.73;0.726793577177265;0.66;0.0044613819521353
"BPV2";0.15;1.15;0.703;0.721905937300831;0.66;0.00383234507309438
"BPV2";0.15;1.2;0.707;0.717327772879964;0.66;0.00328647354337668
"BPV2";0.15;1.25;0.699;0.712547860729734;0.66;0.00276127766727156
"BPV2";0.15;1.3;0.718;0.707694863070928;0.66;0.00227479996335454
"BPV2";0.15;1.35;0.715;0.703227989148881;0.66;0.00186865904585576
"BPV2";0.15;1.4;0.719;0.699131836315496;0.66;0.00153130061342274
"BPV2";0.15;1.45;0.666;0.695391001922674;0.66;0.00125252301709069
"BPV2";0.15;1.5;0.693;0.691990083322317;0.66;0.00102336543096876
"BPV2";0.15;1.55;0.708;0.688978710128461;0.66;0.000839765640709374
"BPV2";0.15;1.6;0.73;0.686398788696378;0.66;0.000696896044636022
"BPV2";0.15;1.65;0.686;0.684223331489822;0.66;0.000586769788465804
"BPV2";0.15;1.7;0.672;0.682425350972547;0.66;0.000502896366241907
"BPV2";0.15;1.75;0.652;0.680977859608307;0.66;0.000440070593745848
"BPV2";0.15;1.8;0.669;0.679871781117608;0.66;0.000394887684786131
"BPV2";0.15;1.85;0.673;0.679120657102201;0.66;0.000365599528019967
"BPV2";0.15;1.9;0.666;0.678731426847711;0.66;0.000350866351751132
"BPV2";0.15;1.95;0.692;0.678711029639759;0.66;0.000350102630179928
"BPV2";0.15;2;0.691;0.67906640476397;0.66;0.000363527790623522
"BPV2";0.2;0.05;1;1.03795614992193;0.66;0.142850851263805
"BPV2";0.2;0.1;1;1.01655581320694;0.66;0.127132047931661
"BPV2";0.2;0.15;1;0.995740724683717;0.66;0.112721834211148
"BPV2";0.2;0.2;0.993;0.975414606261541;0.66;0.0994863738431228
"BPV2";0.2;0.25;0.979;0.955481179849687;0.66;0.0873091276453632
"BPV2";0.2;0.3;0.965;0.935896549389817;0.66;0.0761189059652075
"BPV2";0.2;0.35;0.934;0.916755792265933;0.66;0.065923536862107
"BPV2";0.2;0.4;0.906;0.898171090550833;0.66;0.056725468374173
"BPV2";0.2;0.45;0.899;0.880254626317312;0.66;0.0485121004141785
"BPV2";0.2;0.5;0.878;0.863118581638165;0.66;0.0412571582066997
"BPV2";0.2;0.55;0.825;0.845988384724191;0.66;0.0345916792523136
"BPV2";0.2;0.6;0.828;0.828508520928262;0.66;0.0283951216254304
"BPV2";0.2;0.65;0.792;0.811419758036281;0.66;0.022927943123766
"BPV2";0.2;0.7;0.803;0.795462863834154;0.66;0.0183501874781506
"BPV2";0.2;0.75;0.782;0.781378606107785;0.66;0.0147327660206687
"BPV2";0.2;0.8;0.767;0.769621873584493;0.66;0.0120169551681746
"BPV2";0.2;0.85;0.74;0.759775052363449;0.66;0.00995506107412898
"BPV2";0.2;0.9;0.75;0.751270156288326;0.66;0.00833024142889548
"BPV2";0.2;0.95;0.741;0.7435391992028;0.66;0.00697879780344502
"BPV2";0.2;1;0.74;0.736014194950544;0.66;0.00577815783397929
"BPV2";0.2;1.05;0.717;0.729347081887821;0.66;0.00480901776635622
"BPV2";0.2;1.1;0.733;0.724209599393526;0.66;0.00412287265427715
"BPV2";0.2;1.15;0.747;0.720063462845283;0.66;0.00360761956896669
"BPV2";0.2;1.2;0.733;0.716370387620714;0.66;0.00317762060050958
"BPV2";0.2;1.25;0.729;0.712592089097445;0.66;0.00276592783563356
"BPV2";0.2;1.3;0.672;0.709238927176403;0.66;0.00242447194948308
"BPV2";0.2;1.35;0.706;0.706816090622574;0.66;0.00219174634118108
"BPV2";0.2;1.4;0.694;0.70477753810967;0.66;0.00200502791916291
"BPV2";0.2;1.45;0.688;0.702577228311399;0.66;0.00181282037068096
"BPV2";0.2;1.5;0.696;0.699669119901471;0.66;0.00157363907375729
"BPV2";0.2;1.55;0.695;0.696294834301093;0.66;0.00131731499694376
"BPV2";0.2;1.6;0.712;0.693019417413029;0.66;0.00109028192629582
"BPV2";0.2;1.65;0.712;0.689781964633331;0.66;0.000886965417421001
"BPV2";0.2;1.7;0.705;0.686521571358052;0.66;0.000703393747300268
"BPV2";0.2;1.75;0.69;0.683177332983244;0.66;0.000537188764216164
"BPV2";0.2;1.8;0.699;0.679730756077722;0.66;0.000389302735398551
"BPV2";0.2;1.85;0.657;0.676211987254709;0.66;0.000262828530746857
"BPV2";0.2;1.9;0.676;0.672633081976869;0.66;0.000159594760234303
"BPV2";0.2;1.95;0.651;0.669006095706865;0.66;8.11097598812072e-05
"BPV2";0.2;2;0.663;0.665343083907358;0.66;2.85485456410638e-05
"BPV2";0.25;0.05;1;1.03761348444853;0.66;0.142591943637358
"BPV2";0.25;0.1;1;1.01561510435328;0.66;0.126462102444193
"BPV2";0.25;0.15;0.999;0.994277726132385;0.66;0.111741598188238
"BPV2";0.25;0.2;0.99;0.973514228623042;0.66;0.0982911715491013
"BPV2";0.25;0.25;0.98;0.953237490662449;0.66;0.0859882259300101
"BPV2";0.25;0.3;0.953;0.933413819308887;0.66;0.0747551165890727
"BPV2";0.25;0.35;0.928;0.914132669398644;0.66;0.0645834136556807
"BPV2";0.25;0.4;0.915;0.895491641435931;0.66;0.0554563131861892
"BPV2";0.25;0.45;0.905;0.877588335924958;0.66;0.0473446839305923
"BPV2";0.25;0.5;0.857;0.860520353369933;0.66;0.0402084121156029
"BPV2";0.25;0.55;0.829;0.843576897204273;0.66;0.0337004771871481
"BPV2";0.25;0.6;0.822;0.826434775679258;0.66;0.0277005345554048
"BPV2";0.25;0.65;0.815;0.809772996525897;0.66;0.0224319504883463
"BPV2";0.25;0.7;0.786;0.794270567475201;0.66;0.0180285852901124
"BPV2";0.25;0.75;0.748;0.780606496258178;0.66;0.0145459269396738
"BPV2";0.25;0.8;0.764;0.769256473230084;0.66;0.0119369769426761
"BPV2";0.25;0.85;0.763;0.759871167079302;0.66;0.00997425001378185
"BPV2";0.25;0.9;0.751;0.751892053036528;0.66;0.00844414941126802
"BPV2";0.25;0.95;0.737;0.744760606332458;0.66;0.00718436038584593
"BPV2";0.25;1;0.767;0.73791830219779;0.66;0.00607126181738615
"BPV2";0.25;1.05;0.728;0.732332280606472;0.66;0.00523195881773336
"BPV2";0.25;1.1;0.73;0.728708870580692;0.66;0.00472090889647423
"BPV2";0.25;1.15;0.745;0.726098330923509;0.66;0.00436898935087368
"BPV2";0.25;1.2;0.711;0.723550920437982;0.66;0.00403871948851477
"BPV2";0.25;1.25;0.704;0.720116897927171;0.66;0.00361404141638592
"BPV2";0.25;1.3;0.718;0.716070958272474;0.66;0.00314395236159357
"BPV2";0.25;1.35;0.707;0.712268110441573;0.66;0.00273195536913252
"BPV2";0.25;1.4;0.739;0.708629084366951;0.66;0.002364787846368
"BPV2";0.25;1.45;0.687;0.705074609981088;0.66;0.00203172046494719
"BPV2";0.25;1.5;0.708;0.701525417216468;0.66;0.00172436027500176
"BPV2";0.25;1.55;0.698;0.69802139398547;0.66;0.00144562640059835
"BPV2";0.25;1.6;0.709;0.694646257355997;0.66;0.00120036314877799
"BPV2";0.25;1.65;0.692;0.691386480993818;0.66;0.000985111189175286
"BPV2";0.25;1.7;0.672;0.688228538564701;0.66;0.000796850389498817
"BPV2";0.25;1.75;0.696;0.685158903734416;0.66;0.000632970437117633
"BPV2";0.25;1.8;0.671;0.68217457202466;0.66;0.000491711644476839
"BPV2";0.25;1.85;0.681;0.679283773518443;0.66;0.000371863921110596
"BPV2";0.25;1.9;0.666;0.676489833723504;0.66;0.000271914616228824
"BPV2";0.25;1.95;0.69;0.673796078147584;0.66;0.000190331772254257
"BPV2";0.25;2;0.667;0.671205832298423;0.66;0.00012557067750038
"BPV2";0.3;0.05;1;1.03254306626921;0.66;0.138788336225269
"BPV2";0.3;0.1;1;1.01208787299533;0.66;0.123965870310372
"BPV2";0.3;0.15;0.999;0.99212717364769;0.66;0.110308459475203
"BPV2";0.3;0.2;0.993;0.972600699039279;0.66;0.0977191970398457
"BPV2";0.3;0.25;0.968;0.953448179983062;0.66;0.0861118343353716
"BPV2";0.3;0.3;0.956;0.934643907028585;0.66;0.0754292756679261
"BPV2";0.3;0.35;0.932;0.916247724187116;0.66;0.0656628961510762
"BPV2";0.3;0.4;0.917;0.898327692464211;0.66;0.0568000889953155
"BPV2";0.3;0.45;0.872;0.880951872865427;0.66;0.0488197301227399
"BPV2";0.3;0.5;0.854;0.864188326396322;0.66;0.0416928726365309
"BPV2";0.3;0.55;0.857;0.84748129619356;0.66;0.0351492364224174
"BPV2";0.3;0.6;0.82;0.830588036588378;0.66;0.0291002782270776
"BPV2";0.3;0.65;0.817;0.814046125378186;0.66;0.0237302087440317
"BPV2";0.3;0.7;0.776;0.798393140360395;0.66;0.0191526612988121
"BPV2";0.3;0.75;0.788;0.784166659332419;0.66;0.0154173592897731
"BPV2";0.3;0.8;0.782;0.77139213997517;0.66;0.0124082088482479
"BPV2";0.3;0.85;0.749;0.75970981616716;0.66;0.00994204744008889
"BPV2";0.3;0.9;0.758;0.749079430002202;0.66;0.00793514484951714
"BPV2";0.3;0.95;0.726;0.739460723574105;0.66;0.00631400659092037
"BPV2";0.3;1;0.752;0.730813438976682;0.66;0.00501454313970433
"BPV2";0.3;1.05;0.73;0.723601944280011;0.66;0.00404520731619762
"BPV2";0.3;1.1;0.718;0.717954075248302;0.66;0.00335867483788587
"BPV2";0.3;1.15;0.706;0.713324775516568;0.66;0.00284353168389239
"BPV2";0.3;1.2;0.683;0.709168988719821;0.66;0.00241758945172989
"BPV2";0.3;1.25;0.696;0.704941658493073;0.66;0.00201975266810796
"BPV2";0.3;1.3;0.708;0.701072789692508;0.66;0.00168697405312501
"BPV2";0.3;1.35;0.703;0.698099918621331;0.66;0.00145160379895201
"BPV2";0.3;1.4;0.714;0.695639286085075;0.66;0.00127015871265383
"BPV2";0.3;1.45;0.688;0.693307132889279;0.66;0.00110936510130409
"BPV2";0.3;1.5;0.681;0.690719699839478;0.66;0.000943699958227651
"BPV2";0.3;1.55;0.715;0.688083870655956;0.66;0.000788703791020477
"BPV2";0.3;1.6;0.707;0.685798043628267;0.66;0.000665539055045984
"BPV2";0.3;1.65;0.669;0.683765731415857;0.66;0.000564809989730654
"BPV2";0.3;1.7;0.692;0.68189044667817;0.66;0.000479191655769812
"BPV2";0.3;1.75;0.673;0.680075702074652;0.66;0.000403033813790184
"BPV2";0.3;1.8;0.666;0.678307885504214;0.66;0.00033517867163541
"BPV2";0.3;1.85;0.688;0.676651262974232;0.66;0.000277264558637034
"BPV2";0.3;1.9;0.691;0.675126164306847;0.66;0.000228800846637725
"BPV2";0.3;1.95;0.668;0.673752919324198;0.66;0.00018914278993791
"BPV2";0.3;2;0.66;0.672551857848428;0.66;0.000157549135447131
"BPV2";0.35;0.05;1;1.03478799575098;0.66;0.140466041759037
"BPV2";0.35;0.1;1;1.0110098700804;0.66;0.123207928893862
"BPV2";0.35;0.15;0.995;0.988070822821725;0.66;0.107630464786923
"BPV2";0.35;0.2;0.983;0.965905267214036;0.66;0.093578032509291
"BPV2";0.35;0.25;0.958;0.944447616496434;0.66;0.0809104465305022
"BPV2";0.35;0.3;0.955;0.923671334481869;0.66;0.0695225726274494
"BPV2";0.35;0.35;0.919;0.903642373687118;0.66;0.0593616062558932
"BPV2";0.35;0.4;0.906;0.884433880407013;0.66;0.0503705666745493
"BPV2";0.35;0.45;0.857;0.866119000936384;0.66;0.0424850425470129
"BPV2";0.35;0.5;0.832;0.848770881570061;0.66;0.0356344457287379
"BPV2";0.35;0.55;0.822;0.8318316037249;0.66;0.0295261000386711
"BPV2";0.35;0.6;0.818;0.815054811037161;0.66;0.0240419944257697
"BPV2";0.35;0.65;0.812;0.798980993130782;0.66;0.0193157164516184
"BPV2";0.35;0.7;0.783;0.784150639629699;0.66;0.0154133813204635
"BPV2";0.35;0.75;0.765;0.771104240157852;0.66;0.0123441521810536
"BPV2";0.35;0.8;0.757;0.760435201950291;0.66;0.0100872297907958
"BPV2";0.35;0.85;0.752;0.751907639891734;0.66;0.00844701427046864
"BPV2";0.35;0.9;0.708;0.744818105080615;0.66;0.00719411094946624
"BPV2";0.35;0.95;0.743;0.738463148615369;0.66;0.00615646569063748
"BPV2";0.35;1;0.742;0.732139321594431;0.66;0.00520408172010471
"BPV2";0.35;1.05;0.725;0.726688606953566;0.66;0.00444737029740725
"BPV2";0.35;1.1;0.736;0.722919167413867;0.66;0.00395882162805417
"BPV2";0.35;1.15;0.74;0.720076823751756;0.66;0.00360922475209957
"BPV2";0.35;1.2;0.721;0.717407396743658;0.66;0.0032956092008838
"BPV2";0.35;1.25;0.701;0.714156707165997;0.66;0.00293294893106356
"BPV2";0.35;1.3;0.705;0.710764600066127;0.66;0.00257704461987379
"BPV2";0.35;1.35;0.706;0.707934729575026;0.66;0.00229773829943086
"BPV2";0.35;1.4;0.707;0.705308630094554;0.66;0.00205287196104511
"BPV2";0.35;1.45;0.702;0.702527836026571;0.66;0.00180861683710288
"BPV2";0.35;1.5;0.712;0.699233881772936;0.66;0.00153929747897273
"BPV2";0.35;1.55;0.692;0.695574597713589;0.66;0.00126555200248367
"BPV2";0.35;1.6;0.691;0.691913263981742;0.66;0.00101845641796833
"BPV2";0.35;1.65;0.682;0.688214589609168;0.66;0.000796063066813752
"BPV2";0.35;1.7;0.684;0.684443283627639;0.66;0.000597474114501212
"BPV2";0.35;1.75;0.699;0.680564055068929;0.66;0.00042288036087794
"BPV2";0.35;1.8;0.681;0.676572682064876;0.66;0.000274653790823468
"BPV2";0.35;1.85;0.693;0.672491997629787;0.66;0.000156050004782597
